# legendlabel: Fit Exponential
# description: 
# m=0.948779610330041, tau=19.01909369456241[steps]
# fitrange: 1 <= k <= 1500[1.0steps]
# function: $A e^{-k/\tau}$
# 	with parameters:
# 		tau = 19.01909369456241
# 		A = 0.526029871079644
# 
# legendlabel: Fit Exp+Offset
# description: 
# m=0.9491954703949417, tau=19.178939454092088[steps]
# fitrange: 1 <= k <= 1500[1.0steps]
# function: $A e^{-k/\tau} + O$
# 	with parameters:
# 		tau = 19.178939454092088
# 		A = 0.5262672471663292
# 		O = -0.0012240836529710914
# 
# legendlabel: Fit Complex
# description: 
# m=0.9831584989242645, tau=58.875714668907875[steps]
# fitrange: 1 <= k <= 1500[1.0steps]
# function: $A e^{-k/\tau} + B e^{-(k/\tau_{osc})^\gamma} \cos(2 \pi \nu k) + C e^{-(k/\tau_{gs})^2} + O$
# 	with parameters:
# 		tau = 58.875714668907875
# 		A = 0.0940495005580624
# 		O = -0.0017189261654161165
# 		tauosc = 5.000000033303077
# 		B = 0.3969196685907876
# 		gamma = 0.37637235182005246
# 		nu = 0.004658922811668233
# 		taugs = 18.587653403858884
# 		C = 0.1832837795149349
# 
# 1_steps[1steps]	2_coefficients	3_stderrs
1.082000000000000000e+03	-1.208592930485417969e-03	8.409867603200003525e-03
1.083000000000000000e+03	-1.799428036325062801e-03	1.061436730130143474e-02
1.084000000000000000e+03	-1.768886841181021869e-03	9.226535828476262538e-03
1.085000000000000000e+03	-2.326041772882134206e-03	1.015534390738472362e-02
1.086000000000000000e+03	-1.519257789391046005e-03	1.020011741171113727e-02
1.087000000000000000e+03	-2.121210061639796675e-03	1.043303483215973250e-02
1.088000000000000000e+03	-3.341368904232398102e-03	9.473481864112308359e-03
1.089000000000000000e+03	-1.882632124949833218e-03	9.398271523445059575e-03
1.090000000000000000e+03	-7.800064051252171993e-04	9.841660691976221453e-03
1.091000000000000000e+03	1.101318859438189454e-03	1.040505878970378328e-02
1.092000000000000000e+03	1.668267170500391987e-03	9.960619501338915244e-03
1.093000000000000000e+03	2.417358063696756296e-03	9.369312234874756229e-03
1.094000000000000000e+03	5.162361133694727674e-04	9.657509131785712436e-03
1.095000000000000000e+03	-1.459002998852939638e-03	1.003388230205213422e-02
1.096000000000000000e+03	-2.001130046115482796e-03	1.031640035994249582e-02
1.097000000000000000e+03	2.437762816256230144e-03	1.012256032264618674e-02
1.098000000000000000e+03	1.401108622307790019e-03	1.018207342049464587e-02
1.099000000000000000e+03	3.588068089100491988e-03	9.019720569429495044e-03
1.100000000000000000e+03	6.786337896101300726e-03	9.151786149717565030e-03
1.101000000000000000e+03	6.141907611870825109e-03	9.502019849995622935e-03
1.102000000000000000e+03	2.777461885156974793e-03	9.608404225476138705e-03
1.103000000000000000e+03	2.734430499466356662e-03	8.891992786499797186e-03
1.104000000000000000e+03	2.465858128911859511e-03	8.553451734532183451e-03
1.105000000000000000e+03	4.025854710929609170e-03	8.385916091726732316e-03
1.106000000000000000e+03	3.977525291722443061e-03	9.228324990983017423e-03
1.107000000000000000e+03	3.112528535504672979e-03	8.737216130759794391e-03
1.108000000000000000e+03	5.518439672152960877e-03	9.640740674216417144e-03
1.109000000000000000e+03	2.012789387799836151e-03	8.732651650467266116e-03
1.110000000000000000e+03	4.095767532642470218e-03	7.536318294193716447e-03
1.111000000000000000e+03	4.689693704411765016e-03	8.239452708069885251e-03
1.112000000000000000e+03	5.969374829923255500e-03	7.214802960242792593e-03
1.113000000000000000e+03	4.792646224449309197e-03	8.430970229904324181e-03
1.114000000000000000e+03	2.219385989546517578e-03	8.464920535388220646e-03
1.115000000000000000e+03	1.946258238852252619e-03	8.013744594590796466e-03
1.116000000000000000e+03	4.334078671996017748e-03	7.641704118837215273e-03
1.117000000000000000e+03	4.038846727540401638e-03	7.958550895315582088e-03
1.118000000000000000e+03	3.019415935927780817e-04	7.203715249948275910e-03
1.119000000000000000e+03	2.656068573372454261e-03	6.989221664185741451e-03
1.120000000000000000e+03	2.882543961817756080e-03	7.899944516795841254e-03
1.121000000000000000e+03	2.020769419974251507e-03	7.379141649629271903e-03
1.122000000000000000e+03	2.511457942167268607e-03	6.735941946650055717e-03
1.123000000000000000e+03	6.483961599595087881e-03	7.331046348694978190e-03
1.124000000000000000e+03	8.307596394721450828e-04	7.724384258320711114e-03
1.125000000000000000e+03	1.057721418851291723e-03	7.231729404444076428e-03
1.126000000000000000e+03	8.280148252239085392e-05	7.273377522965822697e-03
1.127000000000000000e+03	2.652945295964063456e-03	6.423399159664900868e-03
1.128000000000000000e+03	1.986689941722785506e-03	7.383986283249995876e-03
1.129000000000000000e+03	4.094367351711068921e-03	7.152445068166750353e-03
1.130000000000000000e+03	6.112160057506242986e-03	7.519449508921573384e-03
1.131000000000000000e+03	3.940882466846773631e-03	8.722483943640510842e-03
1.132000000000000000e+03	7.744351666681142596e-03	6.743313220864280769e-03
1.133000000000000000e+03	7.030666616149437546e-03	8.074908812596299709e-03
1.134000000000000000e+03	6.269704050210818218e-03	8.707852628507328080e-03
1.135000000000000000e+03	7.354784678552495070e-03	7.722975970536343979e-03
1.136000000000000000e+03	1.012180307028612281e-02	7.863404297055849590e-03
1.137000000000000000e+03	6.742815824733320793e-03	7.840203412511820291e-03
1.138000000000000000e+03	9.016731896605612723e-03	7.806320400972421338e-03
1.139000000000000000e+03	1.134288158538995610e-02	9.241140380519277664e-03
1.140000000000000000e+03	1.217777337280537796e-02	8.638614542215587722e-03
1.141000000000000000e+03	1.114024338562127035e-02	8.730177468295824417e-03
1.142000000000000000e+03	1.409331616007823175e-02	8.017186861939307185e-03
1.143000000000000000e+03	9.282550833691699532e-03	9.358232129353730167e-03
1.144000000000000000e+03	1.377888224188788570e-02	9.394239582111340442e-03
1.145000000000000000e+03	1.107096637181017793e-02	9.396716198275676529e-03
1.146000000000000000e+03	1.336570558630596761e-02	9.805917097521007694e-03
1.147000000000000000e+03	9.467237096220453355e-03	1.060359098832683832e-02
1.148000000000000000e+03	1.539421634853679020e-02	1.004211649721836741e-02
1.149000000000000000e+03	9.362237581690132510e-03	9.448952083046953040e-03
1.150000000000000000e+03	9.514650387320591762e-03	1.022483633158123052e-02
1.151000000000000000e+03	7.652792782149415822e-03	9.731677257858348598e-03
1.152000000000000000e+03	8.954094832239922058e-03	9.546147511245333880e-03
1.153000000000000000e+03	9.340683752313439642e-03	9.759878881969046016e-03
1.154000000000000000e+03	9.045257918041787679e-03	9.924834851579219033e-03
1.155000000000000000e+03	7.128814108091754975e-03	8.488618716251720986e-03
1.156000000000000000e+03	7.369342514103469077e-03	9.066410295415609083e-03
1.157000000000000000e+03	8.368353052793393171e-03	8.850499523310680766e-03
1.158000000000000000e+03	7.805140371991825705e-03	9.848523820079493549e-03
1.159000000000000000e+03	6.941393401674988972e-03	1.017910494884013105e-02
1.160000000000000000e+03	7.224903178139915547e-03	9.460973847134941314e-03
1.161000000000000000e+03	8.902971304008916540e-04	9.234310253993578688e-03
1.162000000000000000e+03	2.376812575817053175e-03	9.544232131473654596e-03
1.163000000000000000e+03	1.564433090825148240e-03	9.683957312911915111e-03
1.164000000000000000e+03	1.639112502809404650e-03	9.689398013352681915e-03
1.165000000000000000e+03	-5.072893676243447718e-03	1.020694405264788857e-02
1.166000000000000000e+03	-1.777921539626630505e-03	1.021537558002031700e-02
1.167000000000000000e+03	-4.669689397850824639e-03	1.036593458584314682e-02
1.168000000000000000e+03	-2.920543755040261487e-03	9.055605998973537130e-03
1.169000000000000000e+03	-7.546261966549343021e-04	8.801431144710127746e-03
1.170000000000000000e+03	-3.246197637986870076e-03	9.183723776143128473e-03
1.171000000000000000e+03	-2.760925151672750325e-03	8.964273032354103804e-03
1.172000000000000000e+03	-1.962033701877590082e-03	8.914375421667895469e-03
1.173000000000000000e+03	-1.433986136877272912e-03	8.830506367057216338e-03
1.174000000000000000e+03	-5.320062185952880232e-03	7.332456844611887591e-03
1.175000000000000000e+03	-4.845946338462686978e-03	8.189409999446862001e-03
1.176000000000000000e+03	-3.757960279072595187e-03	9.033562918648010281e-03
1.177000000000000000e+03	-3.625818344057350155e-03	9.293593939074529242e-03
1.178000000000000000e+03	-3.685645490521865294e-03	7.776916400597220363e-03
1.179000000000000000e+03	-4.961030519024011223e-03	8.284151393276444411e-03
1.180000000000000000e+03	-5.163790807806873176e-03	8.171309835854366488e-03
1.181000000000000000e+03	-4.068719040556311936e-03	8.564548480945051098e-03
1.182000000000000000e+03	-2.235198497490435872e-03	8.583816888906449505e-03
1.183000000000000000e+03	-5.233532121244147475e-03	8.170880778582665510e-03
1.184000000000000000e+03	1.527110643233530493e-04	9.304028993743598472e-03
1.185000000000000000e+03	9.469171671191670570e-04	7.630662572138621931e-03
1.186000000000000000e+03	1.174122786893710231e-03	8.718055795912891745e-03
1.187000000000000000e+03	8.621305937955403131e-04	8.493596640715229962e-03
1.188000000000000000e+03	-1.029360989862762501e-03	8.951323795411792600e-03
1.189000000000000000e+03	-1.566262207443209651e-03	1.026633088005268063e-02
1.190000000000000000e+03	7.418350339951567752e-04	9.719591519409343308e-03
1.191000000000000000e+03	1.515298020846758773e-03	9.790272959710674683e-03
1.192000000000000000e+03	-2.722561050007781089e-04	8.960764186749467855e-03
1.193000000000000000e+03	2.707657157106672756e-03	1.003662675197322836e-02
1.194000000000000000e+03	-2.410646146289935256e-03	9.626968887060513222e-03
1.195000000000000000e+03	6.975453048438621118e-04	1.087648386455726014e-02
1.196000000000000000e+03	4.253418203414814636e-04	1.149549456819903316e-02
1.197000000000000000e+03	3.993180813716211528e-04	1.214165090217382212e-02
1.198000000000000000e+03	2.649442780919515151e-04	1.045432161178183952e-02
1.199000000000000000e+03	3.300962969931329864e-03	9.766475114466283830e-03
1.200000000000000000e+03	2.311306749531816772e-03	1.077777344902714970e-02
1.201000000000000000e+03	4.962425302074385813e-03	1.032010102017520518e-02
1.202000000000000000e+03	6.870354530805230890e-03	9.542096577693313236e-03
1.203000000000000000e+03	7.192783202058274095e-03	9.519770121604967730e-03
1.204000000000000000e+03	8.845529425045453240e-03	1.036473542381599611e-02
1.205000000000000000e+03	8.744939901477627106e-03	9.635815178395408520e-03
1.206000000000000000e+03	6.000734502136428547e-03	8.991828217500393017e-03
1.207000000000000000e+03	7.104942651192604555e-03	8.430035601345304067e-03
1.208000000000000000e+03	5.785828566103606505e-03	9.278141001663527121e-03
1.209000000000000000e+03	7.043591314848865817e-03	9.283694478877314860e-03
1.210000000000000000e+03	6.540943994678263818e-03	9.754041392296936008e-03
1.211000000000000000e+03	6.646806346577384741e-03	9.702416118321040631e-03
1.212000000000000000e+03	5.361411083998041116e-03	9.762968350301120049e-03
1.213000000000000000e+03	3.379609604017264155e-03	1.042363519663224922e-02
1.214000000000000000e+03	3.999053456603205575e-03	9.917472469943618835e-03
1.215000000000000000e+03	4.399841657309916387e-03	8.622559689886713855e-03
1.216000000000000000e+03	7.267407562054110752e-03	8.881107444486252556e-03
1.217000000000000000e+03	5.940221951074802116e-03	9.415978459487760535e-03
1.218000000000000000e+03	7.464937036524484440e-03	8.140145952910127214e-03
1.219000000000000000e+03	4.966451081705446427e-03	7.604915779542052723e-03
1.220000000000000000e+03	6.762946563028139450e-03	7.800356980261508727e-03
1.221000000000000000e+03	5.634997399213953657e-03	7.096921509312500986e-03
1.222000000000000000e+03	6.794971315797722518e-03	6.961092646262896817e-03
1.223000000000000000e+03	1.001561307408584817e-02	6.381344908313436350e-03
1.224000000000000000e+03	7.584676096234674141e-03	6.402942819214769814e-03
1.225000000000000000e+03	9.641047813248006942e-03	6.330346924531450245e-03
1.226000000000000000e+03	5.783786750884843848e-03	6.569474794305844682e-03
1.227000000000000000e+03	7.091116025724883767e-03	5.338088907460916688e-03
1.228000000000000000e+03	5.325466566896211451e-03	6.513074253484807570e-03
1.229000000000000000e+03	1.939979354085579529e-03	5.331142628165042203e-03
1.230000000000000000e+03	4.799052517488692354e-03	6.348513983544604340e-03
1.231000000000000000e+03	1.014663300629972328e-02	6.450062135233631914e-03
1.232000000000000000e+03	8.796322689088162047e-03	7.174744364928879910e-03
1.233000000000000000e+03	5.262036713966836490e-03	6.587918671135489096e-03
1.234000000000000000e+03	6.349034387559199070e-03	6.303375918585219125e-03
1.235000000000000000e+03	7.469755530625630038e-03	7.740229626216674381e-03
1.236000000000000000e+03	9.595661720960499755e-03	6.729285478470867742e-03
1.237000000000000000e+03	6.172522320833216496e-03	7.385478757096169619e-03
1.238000000000000000e+03	6.972740157314002811e-03	7.016012512922336838e-03
1.239000000000000000e+03	6.492002715829786261e-03	5.777611753351007649e-03
1.240000000000000000e+03	2.771998168020170170e-03	6.816553860430223100e-03
1.241000000000000000e+03	4.965012533339900440e-03	7.147876689456218735e-03
1.242000000000000000e+03	1.701244567261268100e-03	6.439029040050015147e-03
1.243000000000000000e+03	4.635205656476053086e-03	6.370500126028908958e-03
1.244000000000000000e+03	3.514206182501412173e-03	6.305355663833956022e-03
1.245000000000000000e+03	4.532441868375022831e-03	5.796378444965351491e-03
1.246000000000000000e+03	4.133759857347839295e-03	5.923981255147390233e-03
1.247000000000000000e+03	1.652301487903344145e-03	5.964314166792171294e-03
1.248000000000000000e+03	2.707052075464750057e-03	6.551239742459989690e-03
1.249000000000000000e+03	3.592112261817560857e-03	6.748643887295869073e-03
1.250000000000000000e+03	5.533488662242201216e-04	8.010271182063152112e-03
1.251000000000000000e+03	-1.934731531127321241e-04	7.296247991570868445e-03
1.252000000000000000e+03	-1.252548973722437996e-03	8.273497169433978449e-03
1.253000000000000000e+03	-2.640658721117772854e-03	6.213183789628704164e-03
1.254000000000000000e+03	1.599800655962627062e-03	6.802910098237496817e-03
1.255000000000000000e+03	-1.383029808837635353e-03	8.053847548108481608e-03
1.256000000000000000e+03	-2.793605495499887868e-03	7.207889698331855326e-03
1.257000000000000000e+03	-4.082494459144943300e-03	7.411879074489949489e-03
1.258000000000000000e+03	-4.652596580350547295e-03	6.207541307966818293e-03
1.259000000000000000e+03	-6.572191978614519078e-03	8.036496786443211512e-03
1.260000000000000000e+03	-8.130212697516339335e-03	7.970668891848831095e-03
1.261000000000000000e+03	-4.448771398940625996e-03	8.224976802938000972e-03
1.262000000000000000e+03	-5.347231268255441330e-03	6.912568207747634211e-03
1.263000000000000000e+03	-8.020133853156445267e-03	6.860467729467573453e-03
1.264000000000000000e+03	-1.095863105183016162e-02	9.029349396429216593e-03
1.265000000000000000e+03	-8.286541301023211264e-03	8.686614245644952784e-03
1.266000000000000000e+03	-8.927219167068616013e-03	8.249309758030993686e-03
1.267000000000000000e+03	-1.052615671019296525e-02	7.469017612614835266e-03
1.268000000000000000e+03	-9.716460798327435089e-03	7.915060425515266923e-03
1.269000000000000000e+03	-8.017541910657205451e-03	9.278567334200231442e-03
1.270000000000000000e+03	-1.063379675846217592e-02	8.239781035831632641e-03
1.271000000000000000e+03	-1.299662964260136534e-02	8.496128811986461069e-03
1.272000000000000000e+03	-1.218022560351083271e-02	9.707453980847038574e-03
1.273000000000000000e+03	-1.488193928479806562e-02	9.929641047177953719e-03
1.274000000000000000e+03	-1.575042685683622490e-02	9.445718873405605301e-03
1.275000000000000000e+03	-1.646300601810770856e-02	9.786430911578715766e-03
1.276000000000000000e+03	-1.843838601702606217e-02	9.452193803189483032e-03
1.277000000000000000e+03	-1.703250548095274278e-02	9.857556357707816450e-03
1.278000000000000000e+03	-1.619049613275569399e-02	9.557170453256118650e-03
1.279000000000000000e+03	-1.923108895764756923e-02	1.138474501770847004e-02
1.280000000000000000e+03	-2.107418997028280214e-02	1.083322714589029200e-02
1.281000000000000000e+03	-2.137989339765335867e-02	9.081017216544801443e-03
1.282000000000000000e+03	-2.386501606013689478e-02	1.005666096109972783e-02
1.283000000000000000e+03	-1.840612815887862977e-02	9.258685567360550039e-03
1.284000000000000000e+03	-1.863150328085227264e-02	8.964757238497846753e-03
1.285000000000000000e+03	-2.192966059981547172e-02	9.214452485162498430e-03
1.286000000000000000e+03	-2.119551022566831464e-02	8.758836059708651964e-03
1.287000000000000000e+03	-2.009782698867251804e-02	8.529293244665780982e-03
1.288000000000000000e+03	-2.046884891961593331e-02	8.103686566363088942e-03
1.289000000000000000e+03	-1.976581267254502380e-02	8.229302514022627385e-03
1.290000000000000000e+03	-1.717177597202806244e-02	8.303586716109818966e-03
1.291000000000000000e+03	-1.649941375931885182e-02	8.530291935358565517e-03
1.292000000000000000e+03	-1.682004445547032392e-02	6.783508138762339885e-03
1.293000000000000000e+03	-1.434649896677486422e-02	7.188913762937513413e-03
1.294000000000000000e+03	-1.533764041374036449e-02	7.753850351617513383e-03
1.295000000000000000e+03	-1.498192658966827906e-02	7.450813643843150376e-03
1.296000000000000000e+03	-1.054190888829480664e-02	6.228003715635198854e-03
1.297000000000000000e+03	-1.291744214133938237e-02	6.841021826357824263e-03
1.298000000000000000e+03	-1.524042818377377775e-02	7.053059028674732271e-03
1.299000000000000000e+03	-1.255988383344849510e-02	7.809387514995716310e-03
1.300000000000000000e+03	-1.745049222760736846e-02	7.177701791734566669e-03
1.301000000000000000e+03	-1.172005784090465220e-02	7.112759040567125796e-03
1.302000000000000000e+03	-9.652536174722977161e-03	7.213035448755389205e-03
1.303000000000000000e+03	-1.310411066087147428e-02	5.520755613180227533e-03
1.304000000000000000e+03	-1.341947755199630020e-02	8.099342247086990451e-03
1.305000000000000000e+03	-9.339289908523082037e-03	7.791931076732545002e-03
1.306000000000000000e+03	-1.141543250932475564e-02	7.821178624321158818e-03
1.307000000000000000e+03	-9.433214240722121585e-03	6.993995499966002873e-03
1.308000000000000000e+03	-7.796710511793830505e-03	7.873585831272133378e-03
1.309000000000000000e+03	-6.437295032567122606e-03	7.073839327093367317e-03
1.310000000000000000e+03	-8.927150495400718727e-03	7.752483102541729565e-03
1.311000000000000000e+03	-5.705972519055373463e-03	8.625857811599298847e-03
1.312000000000000000e+03	-9.240474365729528516e-03	8.762535470456724040e-03
1.313000000000000000e+03	-5.472656710422239487e-03	9.024294444677224275e-03
1.314000000000000000e+03	-8.728451242944298277e-03	8.554287091550996647e-03
1.315000000000000000e+03	-4.579452661279029280e-03	7.603081225828687596e-03
1.316000000000000000e+03	-1.117913002214774090e-02	7.714727289318001197e-03
1.317000000000000000e+03	-8.074285569455576933e-03	8.476614785777420932e-03
1.318000000000000000e+03	-7.312066001472140864e-03	7.873432878818769146e-03
1.319000000000000000e+03	-9.286451413014073716e-03	8.780990077405360569e-03
1.320000000000000000e+03	-1.255160314496710228e-02	8.219722108158748070e-03
1.321000000000000000e+03	-1.006543211952504180e-02	9.172853519022070024e-03
1.322000000000000000e+03	-1.152488002121618109e-02	8.944865836348849311e-03
1.323000000000000000e+03	-1.182557247225383967e-02	9.275755697237212521e-03
1.324000000000000000e+03	-1.308720861813814085e-02	9.730083838313504166e-03
1.325000000000000000e+03	-1.014665094199003470e-02	9.604029192845670027e-03
1.326000000000000000e+03	-1.184014043626100375e-02	9.725057422744166555e-03
1.327000000000000000e+03	-1.507329098967756520e-02	9.510576773665190692e-03
1.328000000000000000e+03	-1.318378236951925873e-02	1.025152080590037776e-02
1.329000000000000000e+03	-1.335324110281655222e-02	1.030817613423032179e-02
1.330000000000000000e+03	-1.722299456234382964e-02	1.022159828660440702e-02
1.331000000000000000e+03	-1.400182656130110129e-02	1.070514235264971060e-02
1.332000000000000000e+03	-1.326872346415648371e-02	1.005867945174892392e-02
1.333000000000000000e+03	-1.491180344336435169e-02	1.020800515635739321e-02
1.334000000000000000e+03	-1.143278922756187956e-02	1.134326331148297583e-02
1.335000000000000000e+03	-1.385747185080492792e-02	9.942424702096051489e-03
1.336000000000000000e+03	-1.288257398313239280e-02	1.046099952333820644e-02
1.337000000000000000e+03	-8.952710917864401680e-03	1.105341442267378065e-02
1.338000000000000000e+03	-1.013585754706877208e-02	1.075373483870706824e-02
1.339000000000000000e+03	-1.313729509010326188e-02	1.053466705621380027e-02
1.340000000000000000e+03	-1.118017501525084625e-02	1.100484387660778489e-02
1.341000000000000000e+03	-8.699965303317017812e-03	1.093690233466578128e-02
1.342000000000000000e+03	-9.566057664656860138e-03	1.107450774926216699e-02
1.343000000000000000e+03	-6.033436077406107226e-03	1.076003577730160615e-02
1.344000000000000000e+03	-1.032727990465906985e-02	1.016826094199731537e-02
1.345000000000000000e+03	-5.421415489460288881e-03	9.782772475472194945e-03
1.346000000000000000e+03	-9.482841022379470339e-03	1.081476227874954982e-02
1.347000000000000000e+03	-8.965281053804742203e-03	1.013327523050198097e-02
1.348000000000000000e+03	-6.148025626757586473e-03	1.104856556272603568e-02
1.349000000000000000e+03	-1.889845960638824153e-03	1.157784827256194346e-02
1.350000000000000000e+03	-4.210928486973505858e-03	1.044909542164880294e-02
1.351000000000000000e+03	-1.514976009794632246e-03	1.135613910064423027e-02
1.352000000000000000e+03	-2.522152218024708908e-04	1.172737304091833049e-02
1.353000000000000000e+03	7.779259539421856098e-04	1.104975264014993949e-02
1.354000000000000000e+03	1.438242974808843621e-03	1.134664032027201189e-02
1.355000000000000000e+03	4.616910685335979918e-03	1.168101435000787509e-02
1.356000000000000000e+03	4.124587700387204701e-03	1.055442767237942461e-02
1.357000000000000000e+03	4.647377942593432405e-03	1.150674862185873358e-02
1.358000000000000000e+03	4.301923227508915384e-03	1.148844648134958804e-02
1.359000000000000000e+03	4.630298465387254481e-03	1.175474136914622311e-02
1.360000000000000000e+03	4.487965523997977831e-03	1.079364426188048239e-02
1.361000000000000000e+03	2.809360153053284785e-03	1.121525839835856367e-02
1.362000000000000000e+03	6.813182371670496555e-03	1.095521656630569010e-02
1.363000000000000000e+03	6.732482410773933668e-03	1.142295953078108391e-02
1.364000000000000000e+03	4.746292520285104108e-03	1.148080979067171714e-02
1.365000000000000000e+03	7.884304659045496960e-03	1.161832072661683583e-02
1.366000000000000000e+03	5.224721112293550206e-03	1.205059278674322498e-02
1.367000000000000000e+03	6.482165407293030701e-03	1.140638993334094908e-02
1.368000000000000000e+03	3.225337933994058739e-03	1.167211540979457528e-02
1.369000000000000000e+03	2.220825671096150929e-03	1.168859329767870693e-02
1.370000000000000000e+03	2.066444639443083299e-03	1.239378502378079595e-02
1.371000000000000000e+03	3.287075307966242331e-03	1.111990876480476592e-02
1.372000000000000000e+03	2.114860724512484386e-03	1.108443048294645641e-02
1.373000000000000000e+03	2.901217424062063448e-03	1.169974039965302089e-02
1.374000000000000000e+03	8.517637429311792057e-04	1.064461894961120023e-02
1.375000000000000000e+03	3.245238279703002628e-03	1.124170282720378909e-02
1.376000000000000000e+03	2.917936438280929225e-03	1.054674378556177440e-02
1.377000000000000000e+03	-6.564944678344140916e-04	9.843153703564816101e-03
1.378000000000000000e+03	1.657400009268655133e-03	9.203956629468237199e-03
1.379000000000000000e+03	3.704289557812398635e-03	8.429681554912152319e-03
1.380000000000000000e+03	1.152974975494379687e-03	9.743129100111113522e-03
1.381000000000000000e+03	3.197700691023546045e-03	9.628257647914400391e-03
1.382000000000000000e+03	5.604913389312217442e-03	7.929346426257985816e-03
1.383000000000000000e+03	3.518181403505064864e-03	8.141073419868331482e-03
1.384000000000000000e+03	4.646924238312553045e-03	9.828155639237539515e-03
1.385000000000000000e+03	6.296595283059308948e-03	9.234348695221944112e-03
1.386000000000000000e+03	5.938407927166844749e-03	7.894246665684216679e-03
1.387000000000000000e+03	4.627282568363861107e-03	8.993275542221066884e-03
1.388000000000000000e+03	6.137581203136728385e-03	8.484925107144493731e-03
1.389000000000000000e+03	8.969182369352983117e-03	9.238540460001502114e-03
1.390000000000000000e+03	6.323904108477915002e-03	9.289143645793643961e-03
1.391000000000000000e+03	7.538319841921814306e-03	7.570363158480093724e-03
1.392000000000000000e+03	1.048874720121563756e-02	8.036948327281245863e-03
1.393000000000000000e+03	7.931603440468107044e-03	8.209475287156630871e-03
1.394000000000000000e+03	5.785055591100262806e-04	7.741720717527990694e-03
1.395000000000000000e+03	2.392203565387906496e-03	7.879664225602349067e-03
1.396000000000000000e+03	2.082681891397391086e-03	8.686680310506157687e-03
1.397000000000000000e+03	2.795369430834192780e-03	7.701786146035166994e-03
1.398000000000000000e+03	2.284860138905215991e-03	7.700303001757191970e-03
1.399000000000000000e+03	2.043349718287224752e-04	6.599013227135218547e-03
1.400000000000000000e+03	-2.526902814411192380e-04	7.928791258150427387e-03
1.401000000000000000e+03	-2.333095176787536307e-03	6.941037268753708252e-03
1.402000000000000000e+03	2.244593973992810038e-03	7.681988558701112989e-03
1.403000000000000000e+03	1.363333301482706631e-03	6.667542781407516210e-03
1.404000000000000000e+03	2.610502162435997166e-03	8.005476865622269261e-03
1.405000000000000000e+03	5.886793873113296480e-03	8.922745210906893668e-03
1.406000000000000000e+03	1.932581969602966494e-04	8.484112827192448469e-03
1.407000000000000000e+03	2.973029422795393176e-03	8.358327892666314596e-03
1.408000000000000000e+03	6.642847685761554648e-03	9.317534687657549539e-03
1.409000000000000000e+03	1.881214842168612384e-03	9.675288109741152567e-03
1.410000000000000000e+03	5.837098392954589640e-03	8.267932015052072842e-03
1.411000000000000000e+03	4.049687746085541169e-03	1.022311764776105518e-02
1.412000000000000000e+03	1.848398534408400139e-03	9.143520890594541289e-03
1.413000000000000000e+03	6.725639741326032081e-03	9.667651586326044336e-03
1.414000000000000000e+03	5.379700860907267630e-03	9.474695065378291314e-03
1.415000000000000000e+03	5.360511263115133943e-03	1.122653715586216343e-02
1.416000000000000000e+03	1.051356236580109141e-02	1.001178376610885670e-02
1.417000000000000000e+03	2.633126868230830069e-03	9.298402046154568765e-03
1.418000000000000000e+03	5.661216258730468638e-03	9.469740898008198113e-03
1.419000000000000000e+03	6.541763757812467210e-03	1.146565091238690298e-02
1.420000000000000000e+03	5.422145396764706769e-03	1.010676714729407712e-02
1.421000000000000000e+03	5.346348448166740597e-03	1.016277768869062667e-02
1.422000000000000000e+03	2.758339880531878591e-03	1.081436147524701685e-02
1.423000000000000000e+03	7.441268085147595586e-03	1.037765779030777082e-02
1.424000000000000000e+03	6.319008521444169184e-03	9.564265686120367732e-03
1.425000000000000000e+03	7.088266012949302405e-03	9.804620100548543452e-03
1.426000000000000000e+03	5.016951099102209474e-03	9.051817909675236376e-03
1.427000000000000000e+03	4.405873144102396069e-03	9.280527250221397642e-03
1.428000000000000000e+03	4.518186785797369438e-03	9.916497831677660579e-03
1.429000000000000000e+03	3.352762439663129704e-03	8.847130195922285265e-03
1.430000000000000000e+03	-1.898575047901380293e-04	9.228799221219012930e-03
1.431000000000000000e+03	4.761545862292129901e-03	8.919849206203868744e-03
1.432000000000000000e+03	9.347366760800581787e-04	9.302922429177566677e-03
1.433000000000000000e+03	1.237567048516163924e-03	9.826552180196674105e-03
1.434000000000000000e+03	-1.111328284490049976e-03	8.067850352610960937e-03
1.435000000000000000e+03	1.676520489417407346e-03	8.291032292197844308e-03
1.436000000000000000e+03	-2.471201753875204143e-03	8.006838422396468993e-03
1.437000000000000000e+03	-4.760772521961524270e-03	7.814926932647072236e-03
1.438000000000000000e+03	-1.588579508489560256e-03	7.914584383589795893e-03
1.439000000000000000e+03	-8.500007552004050938e-04	7.685436290703233538e-03
1.440000000000000000e+03	1.053898072684168714e-04	7.569628763604612821e-03
1.441000000000000000e+03	-6.353476740120738830e-04	7.468586873553445006e-03
1.442000000000000000e+03	6.875868657664544175e-04	7.340392020264339089e-03
1.443000000000000000e+03	-1.128938553561410155e-03	7.511459555252721250e-03
1.444000000000000000e+03	-3.877479071626464607e-04	8.397624346075381260e-03
1.445000000000000000e+03	-7.515744773818947271e-04	7.174534678026180980e-03
1.446000000000000000e+03	-1.674983540589428154e-03	7.932084244766986897e-03
1.447000000000000000e+03	-5.347176538809647432e-03	8.104236021939704299e-03
1.448000000000000000e+03	-8.034599649209050792e-04	8.017559060992218711e-03
