# ------------------------------------------------------------------------
# legendlabel: Fit Exponential
# ------------------------------------------------------------------------
# description: 
# m=0.9947261624102998, tau=756.4592123507574[ms]
# quantiles | tau [ms]| m:
#  0.125 |  680.716 | 0.99414106
#  0.250 |  712.979 | 0.99440545
#  0.400 |  729.066 | 0.99452855
#  0.500 |  741.483 | 0.99461993
#  0.600 |  755.537 | 0.99471974
#  0.750 |  776.636 | 0.99486282
#  0.875 |  799.758 | 0.99501097
# 
# fitrange: 1 <= k <= 2000[4.0ms]
# function: $A e^{-k/\tau}$
# 	with parameters:
# 		tau = 756.4592123507574
# 		A = 0.9774420518285808
# 
# 
# ------------------------------------------------------------------------
# legendlabel: Fit Exp+Offset
# ------------------------------------------------------------------------
# description: 
# m=0.9955035863304222, tau=887.5963626798155[ms]
# quantiles | tau [ms]| m:
#  0.125 |  764.529 | 0.99478168
#  0.250 |  808.792 | 0.99506656
#  0.400 |  838.838 | 0.99524285
#  0.500 |  873.897 | 0.99543326
#  0.600 |  899.974 | 0.99556529
#  0.750 |  937.225 | 0.99574118
#  0.875 |  975.053 | 0.99590606
# 
# fitrange: 1 <= k <= 2000[4.0ms]
# function: $A e^{-k/\tau} + O$
# 	with parameters:
# 		tau = 887.5963626798155
# 		A = 0.9780163283607306
# 		O = -0.03949606832707974
# 
# 
# ------------------------------------------------------------------------
# legendlabel: Fit Complex
# ------------------------------------------------------------------------
# description: 
# m=0.9955701957515302, tau=900.972957732371[ms]
# quantiles | tau [ms]| m:
# none
# fitrange: 1 <= k <= 2000[4.0ms]
# function: $A e^{-k/\tau} + B e^{-(k/\tau_{osc})^\gamma} \cos(2 \pi \nu k) + C e^{-(k/\tau_{gs})^2} + O$
# 	with parameters:
# 		tau = 900.972957732371
# 		A = 0.9655118987533148
# 		O = -0.04010437214270651
# 		tauosc = 41.606118701684174
# 		B = -0.3555458184092705
# 		gamma = 1.22448835233484
# 		nu = 0.005004532831813853
# 		taugs = 29.999999999999982
# 		C = 0.3577977358407852
# 
# 
# ------------------------------------------------------------------------
# Data
# ------------------------------------------------------------------------
# 1_steps[4ms]	2_coefficients	3_stderrs
6.260000000000000000e+02	3.562345386607553704e-02	2.603124505960500643e-02
6.270000000000000000e+02	3.573650558187324577e-02	2.607585135918619526e-02
6.280000000000000000e+02	3.551363811025249478e-02	2.613459037282126265e-02
6.290000000000000000e+02	3.501620451691062064e-02	2.621388891607511970e-02
6.300000000000000000e+02	3.524996918435036042e-02	2.629925623708799856e-02
6.310000000000000000e+02	3.482149042139881523e-02	2.636131657720143170e-02
6.320000000000000000e+02	3.457227662526077272e-02	2.635914086184631619e-02
6.330000000000000000e+02	3.449070169506299882e-02	2.646965681611439247e-02
6.340000000000000000e+02	3.402436729915584573e-02	2.656554156177397610e-02
6.350000000000000000e+02	3.362064100759217661e-02	2.671057736521976686e-02
6.360000000000000000e+02	3.331604840391018396e-02	2.682147433209828777e-02
6.370000000000000000e+02	3.329638479513614274e-02	2.679004531323212618e-02
6.380000000000000000e+02	3.345103559677434918e-02	2.693784896596570361e-02
6.390000000000000000e+02	3.317853772563396364e-02	2.697325780652189489e-02
6.400000000000000000e+02	3.297973841254485394e-02	2.700865579936644403e-02
6.410000000000000000e+02	3.255264182596429717e-02	2.710410515194012701e-02
6.420000000000000000e+02	3.217801964132029763e-02	2.718265620080043132e-02
6.430000000000000000e+02	3.222239379627679645e-02	2.719986457501544219e-02
6.440000000000000000e+02	3.192854839531598932e-02	2.708939997613181785e-02
6.450000000000000000e+02	3.163702084957158850e-02	2.708108061928005128e-02
6.460000000000000000e+02	3.152256595262774297e-02	2.703959701049329575e-02
6.470000000000000000e+02	3.119299139163166437e-02	2.720149370421481860e-02
6.480000000000000000e+02	3.109292977783561368e-02	2.721719489133113054e-02
6.490000000000000000e+02	3.078687230271647327e-02	2.722644568118517266e-02
6.500000000000000000e+02	3.025601885356784398e-02	2.713382910153316202e-02
6.510000000000000000e+02	3.036659817655914737e-02	2.727435212242795143e-02
6.520000000000000000e+02	3.015592191510817199e-02	2.721338747110619780e-02
6.530000000000000000e+02	2.995735220970801096e-02	2.732304802727576060e-02
6.540000000000000000e+02	2.966439909715263071e-02	2.732954207321158097e-02
6.550000000000000000e+02	2.966757968332590228e-02	2.747300223322095974e-02
6.560000000000000000e+02	2.940560275140453178e-02	2.746580605094968430e-02
6.570000000000000000e+02	2.905031480831776411e-02	2.736662190709875445e-02
6.580000000000000000e+02	2.933534358765773481e-02	2.751786193301150249e-02
6.590000000000000000e+02	2.856128748441155024e-02	2.750953910625020607e-02
6.600000000000000000e+02	2.864972367606019241e-02	2.759558092320120448e-02
6.610000000000000000e+02	2.817601798719971545e-02	2.753940189497943586e-02
6.620000000000000000e+02	2.787483943201986281e-02	2.759988549527549531e-02
6.630000000000000000e+02	2.813464620609808231e-02	2.757025390294129061e-02
6.640000000000000000e+02	2.840321679387686205e-02	2.755592346325506231e-02
6.650000000000000000e+02	2.823390037327967381e-02	2.764063322995884489e-02
6.660000000000000000e+02	2.798769515711905381e-02	2.765829507790393271e-02
6.670000000000000000e+02	2.787941761560452925e-02	2.768639999487494327e-02
6.680000000000000000e+02	2.788489490231332510e-02	2.756739577853075523e-02
6.690000000000000000e+02	2.772018850407545476e-02	2.760372643693428593e-02
6.700000000000000000e+02	2.771035475898530123e-02	2.767750410833492991e-02
6.710000000000000000e+02	2.766956871338941901e-02	2.760329062115894974e-02
6.720000000000000000e+02	2.766116965049177784e-02	2.761841558455118903e-02
6.730000000000000000e+02	2.779008126328218892e-02	2.762153567477994981e-02
6.740000000000000000e+02	2.728470937767875706e-02	2.764746965820179606e-02
6.750000000000000000e+02	2.749467596652675067e-02	2.768377382870732331e-02
6.760000000000000000e+02	2.755320768347701080e-02	2.755267861211150443e-02
6.770000000000000000e+02	2.783929419567060526e-02	2.775310888046659749e-02
6.780000000000000000e+02	2.739419030141000341e-02	2.762599846643450097e-02
6.790000000000000000e+02	2.701036734422522165e-02	2.782683698894395166e-02
6.800000000000000000e+02	2.728682977862020159e-02	2.776930428156653557e-02
6.810000000000000000e+02	2.687937201688393382e-02	2.768672550427962384e-02
6.820000000000000000e+02	2.703232892889762679e-02	2.778733407736330707e-02
6.830000000000000000e+02	2.671670449908097184e-02	2.786362230286596603e-02
6.840000000000000000e+02	2.664361460397563983e-02	2.788499190207217870e-02
6.850000000000000000e+02	2.621897391407850691e-02	2.788468742266120640e-02
6.860000000000000000e+02	2.588235868809015197e-02	2.794511609653499429e-02
6.870000000000000000e+02	2.576402753609449009e-02	2.798954540541347125e-02
6.880000000000000000e+02	2.587299859297415017e-02	2.804241459951109863e-02
6.890000000000000000e+02	2.546365488934797597e-02	2.807781288480376558e-02
6.900000000000000000e+02	2.526473714489050823e-02	2.799284065664425780e-02
6.910000000000000000e+02	2.502001500187642571e-02	2.809931649584816379e-02
6.920000000000000000e+02	2.494610540968403636e-02	2.825099419376845417e-02
6.930000000000000000e+02	2.450445951004296199e-02	2.814764374033760716e-02
6.940000000000000000e+02	2.402044741201647335e-02	2.818308056790951033e-02
6.950000000000000000e+02	2.353665722472725319e-02	2.819410874633553749e-02
6.960000000000000000e+02	2.349011913141580560e-02	2.822232871309578520e-02
6.970000000000000000e+02	2.365643999831296834e-02	2.829091335371481178e-02
6.980000000000000000e+02	2.296430252472414849e-02	2.827448858425894371e-02
6.990000000000000000e+02	2.248280211886001176e-02	2.820953959410546497e-02
7.000000000000000000e+02	2.241049339181190592e-02	2.828084562006525152e-02
7.010000000000000000e+02	2.272023944918702409e-02	2.839143535540463240e-02
7.020000000000000000e+02	2.209239587391707144e-02	2.843456778593713222e-02
7.030000000000000000e+02	2.193762259777025381e-02	2.847629314934939718e-02
7.040000000000000000e+02	2.167573519955014183e-02	2.844019878334785520e-02
7.050000000000000000e+02	2.142190704269954921e-02	2.859085168556809234e-02
7.060000000000000000e+02	2.092300547638473174e-02	2.852601032201716735e-02
7.070000000000000000e+02	2.118709041223005435e-02	2.869873910003520323e-02
7.080000000000000000e+02	2.065580544973657715e-02	2.870226617092220406e-02
7.090000000000000000e+02	2.010735448850882803e-02	2.857875511931552356e-02
7.100000000000000000e+02	1.958051128849271072e-02	2.878007998574698065e-02
7.110000000000000000e+02	1.975898579802078808e-02	2.882337479725074689e-02
7.120000000000000000e+02	1.924658454206456398e-02	2.888957749516185211e-02
7.130000000000000000e+02	1.876693882011825840e-02	2.890837637555045483e-02
7.140000000000000000e+02	1.867481606972454938e-02	2.891673284063717847e-02
7.150000000000000000e+02	1.854285788861181200e-02	2.888759609855379856e-02
7.160000000000000000e+02	1.822760012340216354e-02	2.890503609695527221e-02
7.170000000000000000e+02	1.796272054322902920e-02	2.899887856665320576e-02
7.180000000000000000e+02	1.723538407794926799e-02	2.898112515427923863e-02
7.190000000000000000e+02	1.733379208395346982e-02	2.896993068102650046e-02
7.200000000000000000e+02	1.661156671099086810e-02	2.914864976111222403e-02
7.210000000000000000e+02	1.632259321376370448e-02	2.915217109279052976e-02
7.220000000000000000e+02	1.587478828983264131e-02	2.912948738741315269e-02
7.230000000000000000e+02	1.589970405804362608e-02	2.912087906339420537e-02
7.240000000000000000e+02	1.498516011934216026e-02	2.918070324449410086e-02
7.250000000000000000e+02	1.473808724342618934e-02	2.919930289049913960e-02
7.260000000000000000e+02	1.428043093826912233e-02	2.909821139342196744e-02
7.270000000000000000e+02	1.377151658258365594e-02	2.908266565360149297e-02
7.280000000000000000e+02	1.385370259469830695e-02	2.926030860163046643e-02
7.290000000000000000e+02	1.338226841802227923e-02	2.918450282108274799e-02
7.300000000000000000e+02	1.314239491382897945e-02	2.911045317778302582e-02
7.310000000000000000e+02	1.259720554892405746e-02	2.905131876154888951e-02
7.320000000000000000e+02	1.241648100042070171e-02	2.911602269320456501e-02
7.330000000000000000e+02	1.210889354912222417e-02	2.920457560172213737e-02
7.340000000000000000e+02	1.155127175036981847e-02	2.916364348461857048e-02
7.350000000000000000e+02	1.137155131387583042e-02	2.920324251100886795e-02
7.360000000000000000e+02	1.116651815836363672e-02	2.915567922555618516e-02
7.370000000000000000e+02	1.078625180175610092e-02	2.930095409197603501e-02
7.380000000000000000e+02	1.028584923754605716e-02	2.919906079682262068e-02
7.390000000000000000e+02	1.018715722046330957e-02	2.916570554019802877e-02
7.400000000000000000e+02	9.888921717011309870e-03	2.907938270459197935e-02
7.410000000000000000e+02	9.524789719828509818e-03	2.903998157484038306e-02
7.420000000000000000e+02	9.259901950096334142e-03	2.897705016010718171e-02
7.430000000000000000e+02	8.582311150334831842e-03	2.903665426701752816e-02
7.440000000000000000e+02	8.726644642694084131e-03	2.896396393944181483e-02
7.450000000000000000e+02	7.931016884729495328e-03	2.883157932367248766e-02
7.460000000000000000e+02	7.533923141979202362e-03	2.886155978373965841e-02
7.470000000000000000e+02	7.094890843553613644e-03	2.874525200141154341e-02
7.480000000000000000e+02	7.064126730573072957e-03	2.866098713298624590e-02
7.490000000000000000e+02	6.623283491892248062e-03	2.865127815893345545e-02
7.500000000000000000e+02	6.196906937493454684e-03	2.852196636553422024e-02
7.510000000000000000e+02	5.774093404458664584e-03	2.834650079591815447e-02
7.520000000000000000e+02	5.678204052602706109e-03	2.842810782260736871e-02
7.530000000000000000e+02	5.390588810289086673e-03	2.820887336520532668e-02
7.540000000000000000e+02	5.205061600780751946e-03	2.818523056267316709e-02
7.550000000000000000e+02	4.599661903011150778e-03	2.808627308354721616e-02
7.560000000000000000e+02	4.066444772569316468e-03	2.796498874119750580e-02
7.570000000000000000e+02	3.642013997677584144e-03	2.788514021984508234e-02
7.580000000000000000e+02	3.574183356104321686e-03	2.778653735184272514e-02
7.590000000000000000e+02	3.318303958666034021e-03	2.766491438802649860e-02
7.600000000000000000e+02	3.145691334979053982e-03	2.755030802086001415e-02
7.610000000000000000e+02	2.846865940099094997e-03	2.738647858412400146e-02
7.620000000000000000e+02	2.891942803596253986e-03	2.740877550313242442e-02
7.630000000000000000e+02	2.248518371084421135e-03	2.741067678393259086e-02
7.640000000000000000e+02	2.166849893291834372e-03	2.749256355156448964e-02
7.650000000000000000e+02	1.471699889456414695e-03	2.730831743183565266e-02
7.660000000000000000e+02	1.345411314552308595e-03	2.733204110214329519e-02
7.670000000000000000e+02	1.071442028797564517e-03	2.715392142856118060e-02
7.680000000000000000e+02	8.342986334351408474e-04	2.722801389047423137e-02
7.690000000000000000e+02	8.452268320808108571e-04	2.715392323709750130e-02
7.700000000000000000e+02	8.743487135148520720e-04	2.706792242285225789e-02
7.710000000000000000e+02	6.829987858722618875e-04	2.692429666883500855e-02
7.720000000000000000e+02	3.473629778557961586e-04	2.695101650896789686e-02
7.730000000000000000e+02	9.651475028950056345e-05	2.686528598462626857e-02
7.740000000000000000e+02	6.097819134544311628e-05	2.677606697318924908e-02
7.750000000000000000e+02	-2.499916027681148528e-04	2.666195328979184542e-02
7.760000000000000000e+02	-5.516492787151359078e-04	2.650498274203877749e-02
7.770000000000000000e+02	-6.953985531741022942e-04	2.640524023548610627e-02
7.780000000000000000e+02	-1.098477344670744250e-03	2.635564748365233287e-02
7.790000000000000000e+02	-1.240179708432097598e-03	2.633487813769228372e-02
7.800000000000000000e+02	-1.442565635691173348e-03	2.614695684619068594e-02
7.810000000000000000e+02	-1.507772118564129973e-03	2.613708712992370703e-02
7.820000000000000000e+02	-1.950967543617413954e-03	2.602360398928005997e-02
7.830000000000000000e+02	-2.401521281253480352e-03	2.594818021786516812e-02
7.840000000000000000e+02	-2.227122675297727242e-03	2.603640454976352547e-02
7.850000000000000000e+02	-2.609362906767068169e-03	2.580228563997851582e-02
7.860000000000000000e+02	-3.000057257754230704e-03	2.584653794203106356e-02
7.870000000000000000e+02	-2.866933037661133655e-03	2.579213868201384735e-02
7.880000000000000000e+02	-3.124842265910936136e-03	2.581581715207258848e-02
7.890000000000000000e+02	-3.241589392629670979e-03	2.579197070085503113e-02
7.900000000000000000e+02	-3.682062883454734117e-03	2.566578863680681402e-02
7.910000000000000000e+02	-3.990908414123845935e-03	2.562023428802134503e-02
7.920000000000000000e+02	-3.950296018320572332e-03	2.570056182259432276e-02
7.930000000000000000e+02	-4.031826388278494933e-03	2.567504344151673445e-02
7.940000000000000000e+02	-4.125848736486702022e-03	2.565864027214957016e-02
7.950000000000000000e+02	-3.778471108630043589e-03	2.566709614033819281e-02
7.960000000000000000e+02	-3.895024079506624777e-03	2.558224925956960327e-02
7.970000000000000000e+02	-4.009701363837051696e-03	2.563039494342336452e-02
7.980000000000000000e+02	-4.039181574293725617e-03	2.570670639481520761e-02
7.990000000000000000e+02	-4.307781199307866328e-03	2.583072266364930605e-02
8.000000000000000000e+02	-4.313330731794366192e-03	2.573414988580944446e-02
8.010000000000000000e+02	-4.328785235378453632e-03	2.571965174963022904e-02
8.020000000000000000e+02	-4.534120420198047355e-03	2.569273965141049068e-02
8.030000000000000000e+02	-4.594017362508215005e-03	2.579327581016213275e-02
8.040000000000000000e+02	-4.721733610666943755e-03	2.569655317430450531e-02
8.050000000000000000e+02	-4.535670739844288590e-03	2.567050295040518293e-02
8.060000000000000000e+02	-4.890019184498741595e-03	2.559429349416455016e-02
8.070000000000000000e+02	-5.310202403625813306e-03	2.570448727862111038e-02
8.080000000000000000e+02	-5.091655192113477522e-03	2.568071859051294231e-02
8.090000000000000000e+02	-5.150227520596579144e-03	2.549301476188991708e-02
8.100000000000000000e+02	-5.824094033951949904e-03	2.538376561558417996e-02
8.110000000000000000e+02	-5.547754971639674328e-03	2.552037179812548240e-02
8.120000000000000000e+02	-6.112295042802663551e-03	2.531792295387432293e-02
8.130000000000000000e+02	-6.072463847106900417e-03	2.535714123017130187e-02
8.140000000000000000e+02	-6.330995759588254126e-03	2.540939368316230684e-02
8.150000000000000000e+02	-6.365981188756810252e-03	2.528732564678701916e-02
8.160000000000000000e+02	-6.813334629668725030e-03	2.520352011772281769e-02
8.170000000000000000e+02	-6.998722824416854851e-03	2.520484370623009979e-02
8.180000000000000000e+02	-6.966018361994643499e-03	2.521341837083141899e-02
8.190000000000000000e+02	-7.097944526651277404e-03	2.527858682596623857e-02
8.200000000000000000e+02	-7.100538391149813916e-03	2.516204167471756611e-02
8.210000000000000000e+02	-6.762307848516307951e-03	2.517996942391050735e-02
8.220000000000000000e+02	-7.375588686812798236e-03	2.516803563940167923e-02
8.230000000000000000e+02	-7.422160032262333992e-03	2.506402251056992145e-02
8.240000000000000000e+02	-7.158297660182943133e-03	2.514595465189225360e-02
8.250000000000000000e+02	-7.331369355347908123e-03	2.516762071016459892e-02
8.260000000000000000e+02	-7.732647889567074995e-03	2.524899432912521002e-02
8.270000000000000000e+02	-7.537423353157012874e-03	2.533390100685375262e-02
8.280000000000000000e+02	-7.641027643168526139e-03	2.542979478057031534e-02
8.290000000000000000e+02	-7.712585408102838082e-03	2.539435803456897497e-02
8.300000000000000000e+02	-7.596647842343762225e-03	2.543442518214604139e-02
8.310000000000000000e+02	-7.996232343513369478e-03	2.553661112537114822e-02
8.320000000000000000e+02	-7.962129216489650940e-03	2.551754899504327101e-02
8.330000000000000000e+02	-8.276486404814176537e-03	2.558602374678791216e-02
8.340000000000000000e+02	-7.905101395313847076e-03	2.561901227901986280e-02
8.350000000000000000e+02	-8.194674651591396172e-03	2.557926584747990256e-02
8.360000000000000000e+02	-8.391366644129585536e-03	2.561578905879903847e-02
8.370000000000000000e+02	-8.541570109288782950e-03	2.571034793831753970e-02
8.380000000000000000e+02	-8.252790973019979992e-03	2.574308347342377581e-02
8.390000000000000000e+02	-8.567082190785302656e-03	2.574676702309384307e-02
8.400000000000000000e+02	-8.968039495921282037e-03	2.572163587564829657e-02
8.410000000000000000e+02	-8.931417907636539366e-03	2.565668127207666391e-02
8.420000000000000000e+02	-9.137509492155516250e-03	2.575087429524948804e-02
8.430000000000000000e+02	-9.421193763806789967e-03	2.578129577129638361e-02
8.440000000000000000e+02	-9.328796832126043728e-03	2.585811207067559292e-02
8.450000000000000000e+02	-9.419882616894054150e-03	2.583599707014265501e-02
8.460000000000000000e+02	-9.701121520402047893e-03	2.594370925408666373e-02
8.470000000000000000e+02	-9.900435043637927437e-03	2.598079168701538863e-02
8.480000000000000000e+02	-9.751229293752541535e-03	2.606721570445574496e-02
8.490000000000000000e+02	-1.010370314874332702e-02	2.612332274311332525e-02
8.500000000000000000e+02	-1.014041652221443247e-02	2.610564086605248607e-02
8.510000000000000000e+02	-1.027570445252801168e-02	2.625532408202875881e-02
8.520000000000000000e+02	-1.047963571607621325e-02	2.625225983386052231e-02
8.530000000000000000e+02	-1.078846626752129334e-02	2.628012874329034923e-02
8.540000000000000000e+02	-1.096807904984015494e-02	2.630213310754392006e-02
8.550000000000000000e+02	-1.108534547813165225e-02	2.627996563264233323e-02
8.560000000000000000e+02	-1.112590550415481355e-02	2.630935551441992981e-02
8.570000000000000000e+02	-1.143379874018059239e-02	2.644914011038936030e-02
8.580000000000000000e+02	-1.155225310104606058e-02	2.626828368506555975e-02
8.590000000000000000e+02	-1.172332675804599322e-02	2.638965829264912355e-02
8.600000000000000000e+02	-1.205664550833337491e-02	2.641292755457653671e-02
8.610000000000000000e+02	-1.219458924989417353e-02	2.632641516855755565e-02
8.620000000000000000e+02	-1.237397755349352139e-02	2.631794797292142524e-02
8.630000000000000000e+02	-1.217566552093611761e-02	2.631619496007756021e-02
8.640000000000000000e+02	-1.229673166691472655e-02	2.634480932789972155e-02
8.650000000000000000e+02	-1.275272882658224326e-02	2.637949177038754686e-02
8.660000000000000000e+02	-1.279000961980908402e-02	2.640988304626353672e-02
8.670000000000000000e+02	-1.279153323428068589e-02	2.637828041794255604e-02
8.680000000000000000e+02	-1.312944854612977177e-02	2.647359897534429934e-02
8.690000000000000000e+02	-1.293166529760365543e-02	2.636940008826776580e-02
8.700000000000000000e+02	-1.302305775617027331e-02	2.632161975272511931e-02
8.710000000000000000e+02	-1.330456197949235302e-02	2.638119326296914369e-02
8.720000000000000000e+02	-1.306137477642487464e-02	2.634614859714221394e-02
8.730000000000000000e+02	-1.321109315021715483e-02	2.647356658741244206e-02
8.740000000000000000e+02	-1.357807094991811576e-02	2.645280339095120933e-02
8.750000000000000000e+02	-1.334665769886626309e-02	2.652761237821834109e-02
8.760000000000000000e+02	-1.326300510477435024e-02	2.655406203811528504e-02
8.770000000000000000e+02	-1.297757238885935763e-02	2.652529054213351514e-02
8.780000000000000000e+02	-1.332161568238953223e-02	2.651512212950561317e-02
8.790000000000000000e+02	-1.290739719142377714e-02	2.649354294638487511e-02
8.800000000000000000e+02	-1.281453950590256442e-02	2.659515647018495174e-02
8.810000000000000000e+02	-1.288998963418958726e-02	2.657772048160660094e-02
8.820000000000000000e+02	-1.286947157388091886e-02	2.652657180683035479e-02
8.830000000000000000e+02	-1.306105793943567774e-02	2.658184117294488946e-02
8.840000000000000000e+02	-1.281231998556401144e-02	2.652006533449802542e-02
8.850000000000000000e+02	-1.292310872162424559e-02	2.652710684483759740e-02
8.860000000000000000e+02	-1.273213085842209158e-02	2.648908864130774393e-02
8.870000000000000000e+02	-1.264819861157124789e-02	2.644877544571697450e-02
8.880000000000000000e+02	-1.254092078508614073e-02	2.647609637852750900e-02
8.890000000000000000e+02	-1.249505163215120646e-02	2.657715124578065302e-02
8.900000000000000000e+02	-1.263380696720427243e-02	2.646627101303546808e-02
8.910000000000000000e+02	-1.244540231295759164e-02	2.647207523478053992e-02
8.920000000000000000e+02	-1.208567012299621019e-02	2.631985094184984691e-02
8.930000000000000000e+02	-1.190742250525608954e-02	2.627167916201415473e-02
8.940000000000000000e+02	-1.188115316139707819e-02	2.638913770034942777e-02
8.950000000000000000e+02	-1.240632119415305962e-02	2.623646701250876775e-02
8.960000000000000000e+02	-1.222192529774283887e-02	2.605984490940089701e-02
8.970000000000000000e+02	-1.210661332989962716e-02	2.603556763074353977e-02
8.980000000000000000e+02	-1.242774512676696544e-02	2.606495193198472837e-02
8.990000000000000000e+02	-1.212511469700374746e-02	2.603839015938585674e-02
9.000000000000000000e+02	-1.183016181218589716e-02	2.597516848327561384e-02
9.010000000000000000e+02	-1.211231848759656941e-02	2.585370693662099317e-02
9.020000000000000000e+02	-1.165687610261522018e-02	2.578270876473947107e-02
9.030000000000000000e+02	-1.185361430352449216e-02	2.569604346118681965e-02
9.040000000000000000e+02	-1.203613654000404778e-02	2.570471796627789643e-02
9.050000000000000000e+02	-1.217949127120686315e-02	2.579836225809570976e-02
9.060000000000000000e+02	-1.215625391007556753e-02	2.562798495427722964e-02
9.070000000000000000e+02	-1.239386853220126108e-02	2.567572871462158943e-02
9.080000000000000000e+02	-1.223813502049854451e-02	2.554342509843176776e-02
9.090000000000000000e+02	-1.250377432261356309e-02	2.558817344171065988e-02
9.100000000000000000e+02	-1.257175350809871042e-02	2.553416833569533903e-02
9.110000000000000000e+02	-1.273202938514899490e-02	2.534250697879902176e-02
9.120000000000000000e+02	-1.272518282644522804e-02	2.534965025070891678e-02
9.130000000000000000e+02	-1.267895078122183682e-02	2.528639969288951767e-02
9.140000000000000000e+02	-1.306786539053639111e-02	2.510933152533292856e-02
9.150000000000000000e+02	-1.324283693261775995e-02	2.508138137220702543e-02
9.160000000000000000e+02	-1.292867247752703397e-02	2.496807603636172490e-02
9.170000000000000000e+02	-1.308228492807836547e-02	2.487249163895335902e-02
9.180000000000000000e+02	-1.371764325018710179e-02	2.474061645842982882e-02
9.190000000000000000e+02	-1.379446146092151368e-02	2.471174425914329439e-02
9.200000000000000000e+02	-1.413684859086294758e-02	2.457430445877309411e-02
9.210000000000000000e+02	-1.388857299229567105e-02	2.456224913644901656e-02
9.220000000000000000e+02	-1.386995609180743418e-02	2.447889007159240529e-02
9.230000000000000000e+02	-1.433854296486411842e-02	2.432975567484429655e-02
9.240000000000000000e+02	-1.423978614889055173e-02	2.417169119082790071e-02
9.250000000000000000e+02	-1.393993481331688884e-02	2.412970370473033546e-02
9.260000000000000000e+02	-1.438067643871731270e-02	2.406327261267901876e-02
9.270000000000000000e+02	-1.454481761658320098e-02	2.390713639082715086e-02
9.280000000000000000e+02	-1.442569211914880231e-02	2.373537454985815212e-02
9.290000000000000000e+02	-1.469907439481275488e-02	2.375454107767152254e-02
9.300000000000000000e+02	-1.479311999709799486e-02	2.362069159610146948e-02
9.310000000000000000e+02	-1.513058519045272152e-02	2.351294432767529405e-02
9.320000000000000000e+02	-1.507171370857472020e-02	2.346740076597322172e-02
9.330000000000000000e+02	-1.558398007685327970e-02	2.330258359053697173e-02
9.340000000000000000e+02	-1.582869862020193016e-02	2.318743199058049057e-02
9.350000000000000000e+02	-1.607002054630602556e-02	2.312122942583069024e-02
9.360000000000000000e+02	-1.584836542195311795e-02	2.318143231428879472e-02
9.370000000000000000e+02	-1.612281092466289617e-02	2.303732976618337591e-02
9.380000000000000000e+02	-1.609898585796053216e-02	2.300249036701118230e-02
9.390000000000000000e+02	-1.642785655035116157e-02	2.279966882403783660e-02
9.400000000000000000e+02	-1.647154800870221508e-02	2.281973189972157784e-02
9.410000000000000000e+02	-1.652041524804436640e-02	2.272515749688613917e-02
9.420000000000000000e+02	-1.644501496074821101e-02	2.261696070162721658e-02
9.430000000000000000e+02	-1.642408151565474816e-02	2.254435741264929419e-02
9.440000000000000000e+02	-1.664373775897652966e-02	2.248259392612462354e-02
9.450000000000000000e+02	-1.659173084032713671e-02	2.243691299372210790e-02
9.460000000000000000e+02	-1.686879502068873091e-02	2.238365885953936749e-02
9.470000000000000000e+02	-1.682956727995921567e-02	2.226321740407771407e-02
9.480000000000000000e+02	-1.723915964908499798e-02	2.221255324730482886e-02
9.490000000000000000e+02	-1.712489775690163168e-02	2.216011787033485628e-02
9.500000000000000000e+02	-1.729182952368745613e-02	2.211237182104150087e-02
9.510000000000000000e+02	-1.734125498401365567e-02	2.207313540510130734e-02
9.520000000000000000e+02	-1.719292890512064131e-02	2.199612174722040403e-02
9.530000000000000000e+02	-1.765620512240465706e-02	2.197197164836317551e-02
9.540000000000000000e+02	-1.762310941641950790e-02	2.195289296376534693e-02
9.550000000000000000e+02	-1.750706679355096967e-02	2.186461153996989079e-02
9.560000000000000000e+02	-1.788279656569615253e-02	2.185322355463848246e-02
9.570000000000000000e+02	-1.764730442170386535e-02	2.182959475164296392e-02
9.580000000000000000e+02	-1.804796495905369377e-02	2.170764095804728414e-02
9.590000000000000000e+02	-1.792501013054486822e-02	2.185323651564219719e-02
9.600000000000000000e+02	-1.814311383359993798e-02	2.174531381364257221e-02
9.610000000000000000e+02	-1.813365965914389560e-02	2.170357428144654294e-02
9.620000000000000000e+02	-1.840889147506688181e-02	2.163467134241900749e-02
9.630000000000000000e+02	-1.865522410428469349e-02	2.173088731333202780e-02
9.640000000000000000e+02	-1.884861345619945339e-02	2.170906087290367173e-02
9.650000000000000000e+02	-1.881899784244357027e-02	2.164802606518931305e-02
9.660000000000000000e+02	-1.908050907573094479e-02	2.158489160508386684e-02
9.670000000000000000e+02	-1.941646803780936945e-02	2.151913341570391158e-02
9.680000000000000000e+02	-1.937161376975136268e-02	2.161363695426051293e-02
9.690000000000000000e+02	-1.965289601632744243e-02	2.154834494948353399e-02
9.700000000000000000e+02	-1.985470363227722496e-02	2.158389640763077114e-02
9.710000000000000000e+02	-2.022541748325748859e-02	2.161901127630044134e-02
9.720000000000000000e+02	-2.034566224308180168e-02	2.163928329827298838e-02
9.730000000000000000e+02	-2.060039644131996320e-02	2.171987384507711311e-02
9.740000000000000000e+02	-2.086890744378027893e-02	2.172799795501530531e-02
9.750000000000000000e+02	-2.111406739337517990e-02	2.172540561064733103e-02
9.760000000000000000e+02	-2.168266771405779822e-02	2.179911178736670604e-02
9.770000000000000000e+02	-2.156507165867909900e-02	2.195627371746134912e-02
9.780000000000000000e+02	-2.203700407184527171e-02	2.193662055837745234e-02
