# Mr. Estimator v0.1.4
# ------------------------------------------------------------------------
# legendlabel: Fit Exponential
# ------------------------------------------------------------------------
# m = 0.9939982567851756
# tau = 664.4710257808437 [ms]
# quantiles | tau [ms] | m:
#  0.125 |  602.136 | 0.99337895
#  0.250 |  626.838 | 0.99363908
#  0.400 |  643.385 | 0.99380217
#  0.500 |  664.471 | 0.99399826
#  0.600 |  675.622 | 0.99409702
#  0.750 |  700.343 | 0.99430479
#  0.875 |  715.879 | 0.99442804
# 
# fitrange: 1 <= k <= 2000 [4ms]
# function: $|A| e^{-k/\tau}$
# 	tau [ms]   = 664.4710257808437
# 	A          = -0.9795290544401251
# 
# ------------------------------------------------------------------------
# legendlabel: Fit Exp+Offset
# ------------------------------------------------------------------------
# m = 0.9950601012390409
# tau = 807.7315429333491 [ms]
# quantiles | tau [ms] | m:
#  0.125 |  706.659 | 0.99435536
#  0.250 |  736.715 | 0.99458520
#  0.400 |  780.877 | 0.99489065
#  0.500 |  800.606 | 0.99501625
#  0.600 |  835.571 | 0.99522430
#  0.750 |  874.985 | 0.99543892
#  0.875 |  914.042 | 0.99563339
# 
# fitrange: 1 <= k <= 2000 [4ms]
# function: $|A| e^{-k/\tau} + O$
# 	tau [ms]   = 807.7315429333491
# 	A          = 0.9786785770213223
# 	O          = -0.0475606677643396
# 
# ------------------------------------------------------------------------
# legendlabel: Fit Complex
# ------------------------------------------------------------------------
# m = 0.9951583106875811
# tau = 824.1563080432034 [ms]
# fitrange: 1 <= k <= 2000 [4ms]
# function: $|A| e^{-k/\tau} + B e^{-(k/\tau_{osc})^\gamma} \cos(2 \pi \nu k) + C e^{-(k/\tau_{gs})^2} + O$
# 	tau [ms]      = 824.1563080432034
# 	A             = 0.9617192655113145
# 	O             = -0.048293576098677245
# 	tauosc [ms]   = 41.692527238921386
# 	B             = -0.4356397347932994
# 	gamma         = 1.2260718684913314
# 	nu [1/ms]     = 0.005001897113881467
# 	taugs [ms]    = 29.999999999999996
# 	C             = 0.43941120515120197
# 
# ------------------------------------------------------------------------
# Data
# ------------------------------------------------------------------------
# 1_steps[4ms]	2_coefficients	3_stderrs
6.030000000000000000e+02	2.595666232486875183e-02	2.380724118366759484e-02
6.040000000000000000e+02	2.592298791293899327e-02	2.385533059950044679e-02
6.050000000000000000e+02	2.538961592634323555e-02	2.396389180348001968e-02
6.060000000000000000e+02	2.498841654481192068e-02	2.407768347614356111e-02
6.070000000000000000e+02	2.475103708365814642e-02	2.428741156349748659e-02
6.080000000000000000e+02	2.468363501926760378e-02	2.452416352855295995e-02
6.090000000000000000e+02	2.435922984613929018e-02	2.458711453159710333e-02
6.100000000000000000e+02	2.409439902441785214e-02	2.464783731647426923e-02
6.110000000000000000e+02	2.366062714487683974e-02	2.496420679594140574e-02
6.120000000000000000e+02	2.372543133016876554e-02	2.516846371763762844e-02
6.130000000000000000e+02	2.352495318187680998e-02	2.517733443594652454e-02
6.140000000000000000e+02	2.359636699857271813e-02	2.533249727633512388e-02
6.150000000000000000e+02	2.289335164467566283e-02	2.566936285667413206e-02
6.160000000000000000e+02	2.238456228003566154e-02	2.574358981567766158e-02
6.170000000000000000e+02	2.242463930765845048e-02	2.585786091288489949e-02
6.180000000000000000e+02	2.188222864849445268e-02	2.595873810153239564e-02
6.190000000000000000e+02	2.143099307303961143e-02	2.613698292170383783e-02
6.200000000000000000e+02	2.119188539274813321e-02	2.631973766230176828e-02
6.210000000000000000e+02	2.114771915891197271e-02	2.637920511729057588e-02
6.220000000000000000e+02	2.037088664237860641e-02	2.648920590434922229e-02
6.230000000000000000e+02	2.062688160131069190e-02	2.660403504571325073e-02
6.240000000000000000e+02	2.002798075456319743e-02	2.652490240425436560e-02
6.250000000000000000e+02	1.990987168598696774e-02	2.658236183716470788e-02
6.260000000000000000e+02	1.927026195218968507e-02	2.683436222303585764e-02
6.270000000000000000e+02	1.946427581705306720e-02	2.684535081178808513e-02
6.280000000000000000e+02	1.931863688516006344e-02	2.689746920304940392e-02
6.290000000000000000e+02	1.882627929430407548e-02	2.699177893263619149e-02
6.300000000000000000e+02	1.908408132166929810e-02	2.712499950784339614e-02
6.310000000000000000e+02	1.862208184267701711e-02	2.722444850397420096e-02
6.320000000000000000e+02	1.839680301005728116e-02	2.721015914608953742e-02
6.330000000000000000e+02	1.836279542458380681e-02	2.736190935479733757e-02
6.340000000000000000e+02	1.786763125158374876e-02	2.740620166592355050e-02
6.350000000000000000e+02	1.754301845842471189e-02	2.761163498871277433e-02
6.360000000000000000e+02	1.720616502863230382e-02	2.777726350006691144e-02
6.370000000000000000e+02	1.720452004924861306e-02	2.773893540905619445e-02
6.380000000000000000e+02	1.744090561801721340e-02	2.795405385545970262e-02
6.390000000000000000e+02	1.705452334886400564e-02	2.804007985784298662e-02
6.400000000000000000e+02	1.685870218164155915e-02	2.806691265852801279e-02
6.410000000000000000e+02	1.646899307864239589e-02	2.810335428891824402e-02
6.420000000000000000e+02	1.606344795154449404e-02	2.827688704967589242e-02
6.430000000000000000e+02	1.616935528413616235e-02	2.823179017235418267e-02
6.440000000000000000e+02	1.578419361948909388e-02	2.822352018204229290e-02
6.450000000000000000e+02	1.538824720660373138e-02	2.827256632418850141e-02
6.460000000000000000e+02	1.529101399545639006e-02	2.816409513082615557e-02
6.470000000000000000e+02	1.497221652316536346e-02	2.834202408829936126e-02
6.480000000000000000e+02	1.482063601074327074e-02	2.834440883531669231e-02
6.490000000000000000e+02	1.461989154874684602e-02	2.831322812895712207e-02
6.500000000000000000e+02	1.397659602674701865e-02	2.820866352080513700e-02
6.510000000000000000e+02	1.413424967678444943e-02	2.840765056942992639e-02
6.520000000000000000e+02	1.388569386553446285e-02	2.831242293376514882e-02
6.530000000000000000e+02	1.364640210466234668e-02	2.842624416608291113e-02
6.540000000000000000e+02	1.326330522792299252e-02	2.836236921976076006e-02
6.550000000000000000e+02	1.333298611766335108e-02	2.845992672273436191e-02
6.560000000000000000e+02	1.308079952833348693e-02	2.837627268539381908e-02
6.570000000000000000e+02	1.263690092908708283e-02	2.830843981806485665e-02
6.580000000000000000e+02	1.296328315828406894e-02	2.838900878770890882e-02
6.590000000000000000e+02	1.212133784564182852e-02	2.840712018981986914e-02
6.600000000000000000e+02	1.226566174213633044e-02	2.842189170676405821e-02
6.610000000000000000e+02	1.162176963128534399e-02	2.836560773335670971e-02
6.620000000000000000e+02	1.132232159578086886e-02	2.837909382048408452e-02
6.630000000000000000e+02	1.158560372174367512e-02	2.831431645474465075e-02
6.640000000000000000e+02	1.167690286815509758e-02	2.838274203190951916e-02
6.650000000000000000e+02	1.153246490091334661e-02	2.843476216537415419e-02
6.660000000000000000e+02	1.122496511574333153e-02	2.845049448864422209e-02
6.670000000000000000e+02	1.120902678745396355e-02	2.828529730557015343e-02
6.680000000000000000e+02	1.107562316040300657e-02	2.817406084187984092e-02
6.690000000000000000e+02	1.093013428284054026e-02	2.816546896321235616e-02
6.700000000000000000e+02	1.104564614732534734e-02	2.819673213528813352e-02
6.710000000000000000e+02	1.101364681301162177e-02	2.807553653582305422e-02
6.720000000000000000e+02	1.101978972079415732e-02	2.807884750817173786e-02
6.730000000000000000e+02	1.125239874030081744e-02	2.800563470396193189e-02
6.740000000000000000e+02	1.074709803874585382e-02	2.797804987514318151e-02
6.750000000000000000e+02	1.094195804017983331e-02	2.790399203010884496e-02
6.760000000000000000e+02	1.089922334232541409e-02	2.793325286571444327e-02
6.770000000000000000e+02	1.127898439720961647e-02	2.800597660259746685e-02
6.780000000000000000e+02	1.082030526026266093e-02	2.785131593946538892e-02
6.790000000000000000e+02	1.052231104051121538e-02	2.801944470139280940e-02
6.800000000000000000e+02	1.082960411455042085e-02	2.790887862135543046e-02
6.810000000000000000e+02	1.048086381089569606e-02	2.781349614505804202e-02
6.820000000000000000e+02	1.062697370696701407e-02	2.797028332312706186e-02
6.830000000000000000e+02	1.045012740786588692e-02	2.800319468451809013e-02
6.840000000000000000e+02	1.036341620683384201e-02	2.784108940125364778e-02
6.850000000000000000e+02	1.000247144376530638e-02	2.780265857907906688e-02
6.860000000000000000e+02	9.601723442502272179e-03	2.784780160796660950e-02
6.870000000000000000e+02	9.541645469901008370e-03	2.786448562012258656e-02
6.880000000000000000e+02	9.683125595401497962e-03	2.785083932341918950e-02
6.890000000000000000e+02	9.415655284888840154e-03	2.781499007446442892e-02
6.900000000000000000e+02	9.198053525696614149e-03	2.770691368957589606e-02
6.910000000000000000e+02	9.127462980026300812e-03	2.767702333790927893e-02
6.920000000000000000e+02	8.984463467360096628e-03	2.775710834687851458e-02
6.930000000000000000e+02	8.603217800013265512e-03	2.762378911294452108e-02
6.940000000000000000e+02	8.201284078501630201e-03	2.768694432293588442e-02
6.950000000000000000e+02	7.743180075482930351e-03	2.756572433544229525e-02
6.960000000000000000e+02	7.719508046990527714e-03	2.770113666053514861e-02
6.970000000000000000e+02	7.934528587464786606e-03	2.759546789097701985e-02
6.980000000000000000e+02	7.185264844390003465e-03	2.764405288429428939e-02
6.990000000000000000e+02	6.791991136792083564e-03	2.744818944557310056e-02
7.000000000000000000e+02	6.751429800683317155e-03	2.752555222173808450e-02
7.010000000000000000e+02	6.947394085397387911e-03	2.767909871609648687e-02
7.020000000000000000e+02	6.368332933104482556e-03	2.772257080478701674e-02
7.030000000000000000e+02	6.239050347539301482e-03	2.766204696538048999e-02
7.040000000000000000e+02	5.903576762075838855e-03	2.764185412153053259e-02
7.050000000000000000e+02	5.703621076683161421e-03	2.769794954817633714e-02
7.060000000000000000e+02	5.335465170844523597e-03	2.749820393470674487e-02
7.070000000000000000e+02	5.542827108334149114e-03	2.776340874207906123e-02
7.080000000000000000e+02	4.956211834300029533e-03	2.776698145741192392e-02
7.090000000000000000e+02	4.358697437665340520e-03	2.765327363634534352e-02
7.100000000000000000e+02	3.922109997854313079e-03	2.780883559666005173e-02
7.110000000000000000e+02	4.057834073808973437e-03	2.778744214647713498e-02
7.120000000000000000e+02	3.554884361841518896e-03	2.791928422049775455e-02
7.130000000000000000e+02	3.009863130656877019e-03	2.791840073474665188e-02
7.140000000000000000e+02	3.049844524254170797e-03	2.782196218894912934e-02
7.150000000000000000e+02	2.810385302417847588e-03	2.794318958515089324e-02
7.160000000000000000e+02	2.635981161289174639e-03	2.780630584666412761e-02
7.170000000000000000e+02	2.399281407534485829e-03	2.780977395304280383e-02
7.180000000000000000e+02	1.618728095390684118e-03	2.782718100466336983e-02
7.190000000000000000e+02	1.650287345950107818e-03	2.774269634356692563e-02
7.200000000000000000e+02	1.076542899605696570e-03	2.789605683733312538e-02
7.210000000000000000e+02	8.442598966772075098e-04	2.781146793992494634e-02
7.220000000000000000e+02	3.264646814528301966e-04	2.768029537804442275e-02
7.230000000000000000e+02	3.787913032566120547e-04	2.768684081285424994e-02
7.240000000000000000e+02	-5.562847005812041491e-04	2.767847613571319115e-02
7.250000000000000000e+02	-8.902437470681687009e-04	2.762573134729810406e-02
7.260000000000000000e+02	-1.401870502110871917e-03	2.755014361039007098e-02
7.270000000000000000e+02	-1.933086470834818925e-03	2.755420188820202620e-02
7.280000000000000000e+02	-1.804926462737811710e-03	2.767917391946713920e-02
7.290000000000000000e+02	-2.199884515721257840e-03	2.750232355111927041e-02
7.300000000000000000e+02	-2.558273981239123172e-03	2.741750904002047268e-02
7.310000000000000000e+02	-3.172800875494734361e-03	2.736838447001117142e-02
7.320000000000000000e+02	-3.343775703681550748e-03	2.737686298063042589e-02
7.330000000000000000e+02	-3.681025014924417700e-03	2.745515295406524003e-02
7.340000000000000000e+02	-4.208932743624054125e-03	2.749698757741298946e-02
7.350000000000000000e+02	-4.293082548741051878e-03	2.737533623268384453e-02
7.360000000000000000e+02	-4.695066114307712077e-03	2.740120255671842087e-02
7.370000000000000000e+02	-4.917735026066437538e-03	2.738565780695387253e-02
7.380000000000000000e+02	-5.436633009659984361e-03	2.719832382590233605e-02
7.390000000000000000e+02	-5.455141267344876428e-03	2.715494441931894098e-02
7.400000000000000000e+02	-5.820849572649622501e-03	2.705593542847779462e-02
7.410000000000000000e+02	-6.164119036088874966e-03	2.696946094696080903e-02
7.420000000000000000e+02	-6.409273751420033020e-03	2.688406251896672400e-02
7.430000000000000000e+02	-7.096754234639207626e-03	2.695756870436354438e-02
7.440000000000000000e+02	-6.822659622569014586e-03	2.674171103658758153e-02
7.450000000000000000e+02	-7.679609305025744681e-03	2.661833171736394457e-02
7.460000000000000000e+02	-8.001044363112096505e-03	2.655090219366716686e-02
7.470000000000000000e+02	-8.435463947507470736e-03	2.632795678231247480e-02
7.480000000000000000e+02	-8.439553299988728982e-03	2.628161870764061936e-02
7.490000000000000000e+02	-8.866826219520996394e-03	2.613177839170067324e-02
7.500000000000000000e+02	-9.147307351264732933e-03	2.606558234489256970e-02
7.510000000000000000e+02	-9.593984313228247005e-03	2.573367985904293637e-02
7.520000000000000000e+02	-9.780125181665846185e-03	2.590700218755258646e-02
7.530000000000000000e+02	-1.002610299946069851e-02	2.549654158885113903e-02
7.540000000000000000e+02	-1.021328340572698855e-02	2.543402865218999387e-02
7.550000000000000000e+02	-1.084662722637098203e-02	2.535792689355506613e-02
7.560000000000000000e+02	-1.144609050195025818e-02	2.517994635450870877e-02
7.570000000000000000e+02	-1.184121188053432507e-02	2.499330284484210796e-02
7.580000000000000000e+02	-1.186287975571192338e-02	2.487919987020044410e-02
7.590000000000000000e+02	-1.209644909099575998e-02	2.480376497667938912e-02
7.600000000000000000e+02	-1.231921979927291626e-02	2.462286918720644688e-02
7.610000000000000000e+02	-1.262019300939275744e-02	2.446921966431212653e-02
7.620000000000000000e+02	-1.261689084442201535e-02	2.448619969895356532e-02
7.630000000000000000e+02	-1.328593110103002892e-02	2.443636063499786057e-02
7.640000000000000000e+02	-1.324900880945106309e-02	2.447475833495752623e-02
7.650000000000000000e+02	-1.388407800197028960e-02	2.422377074042930678e-02
7.660000000000000000e+02	-1.399713176280989978e-02	2.429026970547771766e-02
7.670000000000000000e+02	-1.434165873934431859e-02	2.403246874378982961e-02
7.680000000000000000e+02	-1.450104756515776562e-02	2.408780499274638942e-02
7.690000000000000000e+02	-1.441321897398487387e-02	2.399272186382636271e-02
7.700000000000000000e+02	-1.438594053101007256e-02	2.392749403740190850e-02
7.710000000000000000e+02	-1.466822275942960239e-02	2.382534629583758778e-02
7.720000000000000000e+02	-1.500593572927236274e-02	2.379612602998951165e-02
7.730000000000000000e+02	-1.515835351454703460e-02	2.366000913873632372e-02
7.740000000000000000e+02	-1.518193285471943800e-02	2.358462225069020771e-02
7.750000000000000000e+02	-1.549707986935853696e-02	2.346409094794799435e-02
7.760000000000000000e+02	-1.583617815656403541e-02	2.337713455402148574e-02
7.770000000000000000e+02	-1.595978876534993179e-02	2.325216172444286716e-02
7.780000000000000000e+02	-1.626582375528664096e-02	2.321445574728009734e-02
7.790000000000000000e+02	-1.654163584377411206e-02	2.317680263308215596e-02
7.800000000000000000e+02	-1.668236944235100896e-02	2.300329182804504088e-02
7.810000000000000000e+02	-1.672313830110024394e-02	2.307571499596685130e-02
7.820000000000000000e+02	-1.704086917881428992e-02	2.290212598795584101e-02
7.830000000000000000e+02	-1.754754377404332127e-02	2.290862126246216365e-02
7.840000000000000000e+02	-1.728534145378523082e-02	2.296776474721028485e-02
7.850000000000000000e+02	-1.761403954395978147e-02	2.276234033823821765e-02
7.860000000000000000e+02	-1.801475762508739087e-02	2.282073661375909682e-02
7.870000000000000000e+02	-1.776561840889442218e-02	2.276759800764114119e-02
7.880000000000000000e+02	-1.794863729611714115e-02	2.280412140568248772e-02
7.890000000000000000e+02	-1.810703859202389063e-02	2.286210024660095472e-02
7.900000000000000000e+02	-1.838412795098362876e-02	2.274339810953712043e-02
7.910000000000000000e+02	-1.870436333515778163e-02	2.280611605166176989e-02
7.920000000000000000e+02	-1.862232766363367681e-02	2.289061914219690103e-02
7.930000000000000000e+02	-1.862274380063270313e-02	2.285777713021004340e-02
7.940000000000000000e+02	-1.861889060657306166e-02	2.289678151648105037e-02
7.950000000000000000e+02	-1.813877550496301866e-02	2.296967430003704971e-02
7.960000000000000000e+02	-1.821256850493152557e-02	2.288674979818775684e-02
7.970000000000000000e+02	-1.831668645332656248e-02	2.302883085526948037e-02
7.980000000000000000e+02	-1.830476504550736586e-02	2.315541167394318672e-02
7.990000000000000000e+02	-1.851241939310071735e-02	2.336048996564410798e-02
8.000000000000000000e+02	-1.836417466320303810e-02	2.336403194619117094e-02
8.010000000000000000e+02	-1.832834140159722222e-02	2.334604379478592145e-02
8.020000000000000000e+02	-1.844423212751092334e-02	2.337539155409458502e-02
8.030000000000000000e+02	-1.844519611559344158e-02	2.352895387088243390e-02
8.040000000000000000e+02	-1.858316895319754927e-02	2.339266014521308376e-02
8.050000000000000000e+02	-1.833180052569354304e-02	2.342624001129556960e-02
8.060000000000000000e+02	-1.862731115131143617e-02	2.341370348412337779e-02
8.070000000000000000e+02	-1.890035916600749100e-02	2.350989594909938182e-02
8.080000000000000000e+02	-1.855235993958945923e-02	2.354296834915199643e-02
8.090000000000000000e+02	-1.858080480478623703e-02	2.341141586117316889e-02
8.100000000000000000e+02	-1.924041090578969965e-02	2.336643502403348144e-02
8.110000000000000000e+02	-1.891083986228866975e-02	2.351667548980980807e-02
8.120000000000000000e+02	-1.936343540703309649e-02	2.329339123717328805e-02
8.130000000000000000e+02	-1.943059179707910464e-02	2.337245131296249168e-02
8.140000000000000000e+02	-1.952297191778071955e-02	2.344823032339640734e-02
8.150000000000000000e+02	-1.958993105798661344e-02	2.338255929256519497e-02
8.160000000000000000e+02	-2.012868254399969442e-02	2.336550031892852333e-02
8.170000000000000000e+02	-2.030368932972645771e-02	2.340799261150163998e-02
8.180000000000000000e+02	-2.022150077359204448e-02	2.351075594862269552e-02
8.190000000000000000e+02	-2.040449396735927179e-02	2.345576642156430719e-02
8.200000000000000000e+02	-2.036982124116964651e-02	2.349991740455560987e-02
8.210000000000000000e+02	-1.996118594294961704e-02	2.358611352386071405e-02
8.220000000000000000e+02	-2.055321293375965766e-02	2.360576733267893967e-02
8.230000000000000000e+02	-2.074306405399102549e-02	2.366226830837185949e-02
8.240000000000000000e+02	-2.045842551485946639e-02	2.382252159929258012e-02
8.250000000000000000e+02	-2.053444805295761427e-02	2.380832374424785361e-02
8.260000000000000000e+02	-2.097176539971979531e-02	2.397327162712356227e-02
8.270000000000000000e+02	-2.071560137599843393e-02	2.410025144355996268e-02
8.280000000000000000e+02	-2.089281668560104971e-02	2.416526687589512848e-02
8.290000000000000000e+02	-2.100890455534331139e-02	2.417471425067092491e-02
8.300000000000000000e+02	-2.082726809872949975e-02	2.430251024394983542e-02
8.310000000000000000e+02	-2.121208649499245480e-02	2.443799282807558593e-02
8.320000000000000000e+02	-2.112264951005271563e-02	2.448717754051170370e-02
8.330000000000000000e+02	-2.138750826392922175e-02	2.453278545005049480e-02
8.340000000000000000e+02	-2.091732276553519287e-02	2.453191450273239232e-02
8.350000000000000000e+02	-2.123022209463177809e-02	2.453840549411705554e-02
8.360000000000000000e+02	-2.147833959450105509e-02	2.461734448313818158e-02
8.370000000000000000e+02	-2.152260214003880526e-02	2.477323764287400407e-02
8.380000000000000000e+02	-2.123884478064913539e-02	2.481103553430320796e-02
8.390000000000000000e+02	-2.151394316524061004e-02	2.483233590937893032e-02
8.400000000000000000e+02	-2.187057373034819938e-02	2.492527318270688214e-02
8.410000000000000000e+02	-2.177526468978790292e-02	2.496444522395647667e-02
8.420000000000000000e+02	-2.195361270379882906e-02	2.504263197099598770e-02
8.430000000000000000e+02	-2.215939624445077347e-02	2.509979923767409818e-02
8.440000000000000000e+02	-2.208924790565720137e-02	2.523180338455507585e-02
8.450000000000000000e+02	-2.206594551005602173e-02	2.512358315940074402e-02
8.460000000000000000e+02	-2.237808157277143897e-02	2.542560595220351785e-02
8.470000000000000000e+02	-2.258081410305087106e-02	2.542598794859059208e-02
8.480000000000000000e+02	-2.222066158621253257e-02	2.545723937446192631e-02
8.490000000000000000e+02	-2.264238256506002217e-02	2.560586220421900636e-02
8.500000000000000000e+02	-2.264249550384494006e-02	2.557926337217083027e-02
8.510000000000000000e+02	-2.268944916554397825e-02	2.575217342605188448e-02
8.520000000000000000e+02	-2.285016629714562569e-02	2.580738506767353557e-02
8.530000000000000000e+02	-2.310488858836090564e-02	2.577961343867697652e-02
8.540000000000000000e+02	-2.332985195679166887e-02	2.591849197672884200e-02
8.550000000000000000e+02	-2.338492306149188987e-02	2.580076601454828200e-02
8.560000000000000000e+02	-2.349919566053397871e-02	2.580223414573554197e-02
8.570000000000000000e+02	-2.373531941538341641e-02	2.596905620796479894e-02
8.580000000000000000e+02	-2.381743647501870925e-02	2.575985455499265470e-02
8.590000000000000000e+02	-2.389598228724230597e-02	2.589141468432166332e-02
8.600000000000000000e+02	-2.418801863974361782e-02	2.589493156107776708e-02
8.610000000000000000e+02	-2.436664707265218804e-02	2.590338373570166136e-02
8.620000000000000000e+02	-2.454159276735307788e-02	2.589807802725396096e-02
8.630000000000000000e+02	-2.420459369973407618e-02	2.593213335279816179e-02
8.640000000000000000e+02	-2.426267898768060330e-02	2.588016323795498327e-02
8.650000000000000000e+02	-2.472250738103063533e-02	2.602012034369012572e-02
8.660000000000000000e+02	-2.462165888563039307e-02	2.596393006178256135e-02
8.670000000000000000e+02	-2.462633841553182185e-02	2.605168627748117097e-02
8.680000000000000000e+02	-2.495391569494516057e-02	2.617719741114788584e-02
8.690000000000000000e+02	-2.466281585703086754e-02	2.612551244194478983e-02
8.700000000000000000e+02	-2.479478200285874581e-02	2.606759704918067827e-02
8.710000000000000000e+02	-2.501582743999480191e-02	2.625636224700324609e-02
8.720000000000000000e+02	-2.468571529353282348e-02	2.616763673491440470e-02
8.730000000000000000e+02	-2.471354673896417747e-02	2.635117297050490817e-02
8.740000000000000000e+02	-2.515275943668210390e-02	2.637909980071137181e-02
8.750000000000000000e+02	-2.478575688951661915e-02	2.647396033136191137e-02
8.760000000000000000e+02	-2.465016476929825576e-02	2.647924478253215266e-02
8.770000000000000000e+02	-2.421623065748895395e-02	2.646481329514528691e-02
8.780000000000000000e+02	-2.468239092235012186e-02	2.656181881414963752e-02
8.790000000000000000e+02	-2.422698568142304248e-02	2.655809604150106626e-02
8.800000000000000000e+02	-2.392810451392512333e-02	2.668796185264663695e-02
8.810000000000000000e+02	-2.411487824243921385e-02	2.670844784436531352e-02
8.820000000000000000e+02	-2.404997070600636833e-02	2.671608193107136500e-02
8.830000000000000000e+02	-2.415975435090473786e-02	2.680584427480697113e-02
8.840000000000000000e+02	-2.394177502084596232e-02	2.676973738528094435e-02
8.850000000000000000e+02	-2.393241293620297291e-02	2.673061205627873943e-02
8.860000000000000000e+02	-2.382707718946652439e-02	2.679666134701442701e-02
8.870000000000000000e+02	-2.358971388875653538e-02	2.680846901245679398e-02
8.880000000000000000e+02	-2.354853855975144392e-02	2.691431664414530370e-02
8.890000000000000000e+02	-2.354263534719068865e-02	2.708097289675987993e-02
8.900000000000000000e+02	-2.368164090372772493e-02	2.696102308567551592e-02
8.910000000000000000e+02	-2.349394031073211847e-02	2.706425794868174903e-02
8.920000000000000000e+02	-2.314420564206081180e-02	2.700337812241527038e-02
8.930000000000000000e+02	-2.300948770252816272e-02	2.700152675778101294e-02
8.940000000000000000e+02	-2.286242408815854568e-02	2.712419868911107243e-02
8.950000000000000000e+02	-2.353464322145024448e-02	2.699664568625778291e-02
8.960000000000000000e+02	-2.345737004113163451e-02	2.688746471329366353e-02
8.970000000000000000e+02	-2.351234401677061020e-02	2.696381619378892744e-02
8.980000000000000000e+02	-2.370176231789475688e-02	2.699380645986530075e-02
8.990000000000000000e+02	-2.349516320985551091e-02	2.708767589708805865e-02
9.000000000000000000e+02	-2.319377715237728316e-02	2.714239134214814844e-02
9.010000000000000000e+02	-2.348732558758349215e-02	2.711691489901865010e-02
9.020000000000000000e+02	-2.309026385971272438e-02	2.698872492030645123e-02
9.030000000000000000e+02	-2.336614597101480117e-02	2.712916909743484997e-02
9.040000000000000000e+02	-2.368035038786787949e-02	2.712866027874782232e-02
9.050000000000000000e+02	-2.375621331705348935e-02	2.728018253110021246e-02
9.060000000000000000e+02	-2.384929801676919855e-02	2.714996843635230847e-02
9.070000000000000000e+02	-2.410143270709467350e-02	2.735766058874886109e-02
9.080000000000000000e+02	-2.401899814125593724e-02	2.725341207443642694e-02
9.090000000000000000e+02	-2.427041874924646195e-02	2.732133404589817682e-02
9.100000000000000000e+02	-2.446986181721034700e-02	2.743693969290836657e-02
9.110000000000000000e+02	-2.467126992027835267e-02	2.738689787281630914e-02
9.120000000000000000e+02	-2.472849156843445403e-02	2.747555324909628158e-02
9.130000000000000000e+02	-2.466861633736874143e-02	2.753833100247567514e-02
9.140000000000000000e+02	-2.507384846903386658e-02	2.745637414014268432e-02
9.150000000000000000e+02	-2.542119880585657146e-02	2.750620686777030879e-02
9.160000000000000000e+02	-2.506592154803623587e-02	2.750826770769795523e-02
9.170000000000000000e+02	-2.539105468355451478e-02	2.748129409684885865e-02
9.180000000000000000e+02	-2.610483773413635467e-02	2.750461390917082610e-02
9.190000000000000000e+02	-2.614123769925604315e-02	2.750506352747282904e-02
9.200000000000000000e+02	-2.654588680956721652e-02	2.739457505531758125e-02
9.210000000000000000e+02	-2.630255482831037744e-02	2.752362266555100079e-02
9.220000000000000000e+02	-2.628786964663977141e-02	2.746092141015414254e-02
9.230000000000000000e+02	-2.685604233179510539e-02	2.745572900755648832e-02
9.240000000000000000e+02	-2.680738951101643147e-02	2.725950840350586588e-02
9.250000000000000000e+02	-2.654944625638777644e-02	2.739915811455612138e-02
9.260000000000000000e+02	-2.700826573063183633e-02	2.742795002530827933e-02
9.270000000000000000e+02	-2.723756285422325799e-02	2.733365334005911571e-02
9.280000000000000000e+02	-2.722134490257442294e-02	2.730689111388214657e-02
9.290000000000000000e+02	-2.735399580057927896e-02	2.734917700597421647e-02
9.300000000000000000e+02	-2.751867104375033124e-02	2.719099871832307211e-02
9.310000000000000000e+02	-2.782571118795072046e-02	2.715916197510100452e-02
9.320000000000000000e+02	-2.787276822631872333e-02	2.728408556521859721e-02
9.330000000000000000e+02	-2.839927751299976127e-02	2.708554210230842627e-02
9.340000000000000000e+02	-2.878663006703136018e-02	2.710371202311072023e-02
9.350000000000000000e+02	-2.898335363930334280e-02	2.696587441833075277e-02
9.360000000000000000e+02	-2.862710583708535927e-02	2.712877362178188478e-02
9.370000000000000000e+02	-2.902339524744104032e-02	2.701498950919660469e-02
9.380000000000000000e+02	-2.907767263648293118e-02	2.708022989151915791e-02
9.390000000000000000e+02	-2.935012623112752753e-02	2.690245298175216598e-02
9.400000000000000000e+02	-2.935101246874336628e-02	2.691771648080101831e-02
9.410000000000000000e+02	-2.933067595782044498e-02	2.687060387100623227e-02
9.420000000000000000e+02	-2.937763419137788198e-02	2.681383783273105434e-02
9.430000000000000000e+02	-2.925149930686186256e-02	2.677988291274400329e-02
9.440000000000000000e+02	-2.956647048028339733e-02	2.673921118063222330e-02
9.450000000000000000e+02	-2.942980035872257497e-02	2.662971515372235601e-02
9.460000000000000000e+02	-2.953577797571167035e-02	2.661697669057357801e-02
9.470000000000000000e+02	-2.968950731343445934e-02	2.662561097999787893e-02
9.480000000000000000e+02	-3.003097352290821226e-02	2.649174465085693542e-02
9.490000000000000000e+02	-2.997001885913349456e-02	2.648402117804699030e-02
9.500000000000000000e+02	-2.998332336724070929e-02	2.647749146710979412e-02
9.510000000000000000e+02	-2.994866241182677497e-02	2.647170883060716295e-02
9.520000000000000000e+02	-2.965791498711856794e-02	2.637791109581693119e-02
9.530000000000000000e+02	-3.026877615735327695e-02	2.639340433507498043e-02
9.540000000000000000e+02	-3.012614337743368953e-02	2.639163945343879145e-02
